VALOR_A_PAGAR,TAXA,PRAZO_PAGAMENTO,RENDA_MES_ANTERIOR,NO_FUNCIONARIOS,FLAG_PF,PORTE,SEGMENTO_INDUSTRIAL_Comércio,SEGMENTO_INDUSTRIAL_Indústria,SEGMENTO_INDUSTRIAL_Serviços
50795.85,11.99,17,379192.0,148.0,0,3.0,0.0,1.0,0.0
51460.0,11.99,16,304118.0,136.0,0,3.0,0.0,1.0,0.0
22899.95,6.99,18,53923.0,114.0,0,1.0,0.0,0.0,1.0
54596.03,6.99,18,53923.0,114.0,0,1.0,0.0,0.0,1.0
23329.85,6.99,18,470899.0,110.0,0,1.0,0.0,0.0,1.0
60784.6,6.99,17,470899.0,110.0,0,1.0,0.0,0.0,1.0
21884.0,11.99,46,150973.0,158.0,0,3.0,0.0,1.0,0.0
43768.0,11.99,47,150973.0,158.0,0,3.0,0.0,1.0,0.0
21953.0,11.99,45,677692.0,147.0,0,3.0,0.0,1.0,0.0
21953.0,11.99,45,677692.0,147.0,0,3.0,0.0,1.0,0.0
44041.0,11.99,45,677692.0,147.0,0,3.0,0.0,1.0,0.0
109745.01,11.99,46,677692.0,147.0,0,3.0,0.0,1.0,0.0
134839.5,11.99,47,677692.0,147.0,0,3.0,0.0,1.0,0.0
46629.0,11.99,47,677692.0,147.0,0,3.0,0.0,1.0,0.0
23318.5,11.99,45,677692.0,147.0,0,3.0,0.0,1.0,0.0
42817.14,8.99,18,536918.0,141.0,0,1.0,1.0,0.0,0.0
36396.62,8.99,17,158504.0,142.0,0,1.0,1.0,0.0,0.0
73295.62,8.99,17,158504.0,142.0,0,1.0,1.0,0.0,0.0
18417.0,8.99,16,158504.0,142.0,0,1.0,1.0,0.0,0.0
45612.65,5.99,21,65504.0,140.0,0,1.0,1.0,0.0,0.0
46367.5,5.99,18,146114.0,148.0,0,2.0,0.0,1.0,0.0
52640.0,8.99,18,24994.0,121.0,0,2.0,1.0,0.0,0.0
73996.0,8.99,18,24994.0,121.0,0,2.0,1.0,0.0,0.0
54590.0,8.99,18,24994.0,121.0,0,2.0,1.0,0.0,0.0
48982.18,8.99,27,92424.0,122.0,0,3.0,0.0,1.0,0.0
149341.92,8.99,26,92424.0,122.0,0,3.0,0.0,1.0,0.0
73930.66,8.99,29,239216.0,123.0,0,3.0,0.0,1.0,0.0
76263.3,5.99,18,359082.0,117.0,0,3.0,0.0,0.0,1.0
94742.31,5.99,16,110268.0,115.0,0,3.0,0.0,0.0,1.0
50329.35,5.99,17,110268.0,115.0,0,3.0,0.0,0.0,1.0
141066.55,11.99,18,201634.0,136.0,0,3.0,1.0,0.0,0.0
140905.65,11.99,17,201634.0,136.0,0,3.0,1.0,0.0,0.0
145870.45,11.99,17,201634.0,136.0,0,3.0,1.0,0.0,0.0
69879.6,11.99,16,201634.0,136.0,0,3.0,1.0,0.0,0.0
140905.65,11.99,18,201634.0,136.0,0,3.0,1.0,0.0,0.0
151255.25,11.99,17,87253.0,143.0,0,3.0,1.0,0.0,0.0
76191.34,11.99,20,87253.0,143.0,0,3.0,1.0,0.0,0.0
148733.2,11.99,17,87253.0,143.0,0,3.0,1.0,0.0,0.0
62933.1,5.99,25,453265.0,134.0,0,3.0,1.0,0.0,0.0
106176.32,5.99,18,453265.0,134.0,0,3.0,1.0,0.0,0.0
178415.15,5.99,16,335426.0,140.0,0,3.0,1.0,0.0,0.0
268049.7,5.99,17,335426.0,140.0,0,3.0,1.0,0.0,0.0
201612.75,5.99,25,335426.0,140.0,0,3.0,1.0,0.0,0.0
143363.1,5.99,26,335426.0,140.0,0,3.0,1.0,0.0,0.0
54100.0,5.99,18,184330.0,111.0,0,1.0,0.0,0.0,1.0
48680.39,4.99,18,426366.0,114.0,0,2.0,0.0,1.0,0.0
22358.05,4.99,16,107529.0,122.0,0,2.0,0.0,1.0,0.0
29101.5,6.99,18,49178.0,114.0,0,2.0,1.0,0.0,0.0
90519.5,6.99,18,49178.0,114.0,0,2.0,1.0,0.0,0.0
945.6,6.99,31,80381.0,122.0,0,2.0,1.0,0.0,0.0
60290.0,6.99,18,80381.0,122.0,0,2.0,1.0,0.0,0.0
30519.77,8.99,20,488503.0,132.0,0,3.0,1.0,0.0,0.0
62003.06,8.99,20,488503.0,132.0,0,3.0,1.0,0.0,0.0
62003.06,8.99,20,488503.0,132.0,0,3.0,1.0,0.0,0.0
63263.1,8.99,22,117392.0,134.0,0,3.0,1.0,0.0,0.0
25375.8,8.99,20,117392.0,134.0,0,3.0,1.0,0.0,0.0
51511.7,4.99,18,214845.0,116.0,0,3.0,0.0,0.0,1.0
61370.1,4.99,17,120767.0,117.0,0,3.0,0.0,0.0,1.0
63370.1,4.99,16,120767.0,117.0,0,3.0,0.0,0.0,1.0
63370.1,4.99,18,120767.0,117.0,0,3.0,0.0,0.0,1.0
53453.4,6.99,18,100664.0,94.0,0,3.0,0.0,1.0,0.0
22989.1,6.99,17,105237.0,88.0,0,3.0,0.0,1.0,0.0
76726.4,6.99,16,105237.0,88.0,0,3.0,0.0,1.0,0.0
77486.4,6.99,19,105237.0,88.0,0,3.0,0.0,1.0,0.0
80211.4,6.99,16,105237.0,88.0,0,3.0,0.0,1.0,0.0
28703.2,6.99,19,105237.0,88.0,0,3.0,0.0,1.0,0.0
80711.4,6.99,20,105237.0,88.0,0,3.0,0.0,1.0,0.0
115960.16,5.99,15,103325.0,108.0,0,1.0,1.0,0.0,0.0
22919.5,5.99,20,174898.0,91.0,0,1.0,0.0,0.0,1.0
43117.5,5.99,16,174898.0,91.0,0,1.0,0.0,0.0,1.0
18335.6,5.99,17,287709.0,95.0,0,1.0,0.0,0.0,1.0
56890.1,5.99,16,287709.0,95.0,0,1.0,0.0,0.0,1.0
19560.0,5.99,17,287709.0,95.0,0,1.0,0.0,0.0,1.0
178760.0,5.99,22,165635.0,124.0,0,3.0,0.0,0.0,1.0
63936.0,5.99,22,165635.0,124.0,0,3.0,0.0,0.0,1.0
65661.0,5.99,24,297934.0,115.0,0,3.0,0.0,0.0,1.0
31981.11,5.99,20,572227.0,105.0,0,2.0,0.0,0.0,1.0
31775.23,5.99,20,572227.0,105.0,0,2.0,0.0,0.0,1.0
33256.56,5.99,20,247324.0,100.0,0,2.0,0.0,0.0,1.0
52630.67,4.99,28,206659.0,96.0,0,2.0,0.0,1.0,0.0
34675.27,4.99,28,24961.0,99.0,0,2.0,0.0,1.0,0.0
39958.3,4.99,24,24961.0,99.0,0,2.0,0.0,1.0,0.0
82661.4,8.99,17,310168.0,145.0,0,3.0,1.0,0.0,0.0
28222.4,8.99,22,310168.0,145.0,0,3.0,1.0,0.0,0.0
110215.2,8.99,20,310168.0,145.0,0,3.0,1.0,0.0,0.0
28624.81,8.99,24,293060.0,146.0,0,3.0,1.0,0.0,0.0
57397.6,8.99,20,293060.0,146.0,0,3.0,1.0,0.0,0.0
24306.41,8.99,24,293060.0,146.0,0,3.0,1.0,0.0,0.0
113905.0,6.99,24,653741.0,105.0,0,2.0,1.0,0.0,0.0
113905.0,6.99,20,653741.0,105.0,0,2.0,1.0,0.0,0.0
145998.0,6.99,20,617368.0,105.0,0,2.0,1.0,0.0,0.0
81833.31,6.99,20,12436.0,140.0,0,2.0,0.0,0.0,1.0
85984.24,6.99,22,12436.0,140.0,0,2.0,0.0,0.0,1.0
65433.27,6.99,20,12436.0,140.0,0,2.0,0.0,0.0,1.0
78068.05,6.99,20,12436.0,140.0,0,2.0,0.0,0.0,1.0
945.6,6.99,31,393631.0,137.0,0,2.0,0.0,0.0,1.0
82872.7,6.99,20,393631.0,137.0,0,2.0,0.0,0.0,1.0
77101.32,6.99,20,393631.0,137.0,0,2.0,0.0,0.0,1.0
51541.17,6.99,19,53268.0,95.0,0,3.0,1.0,0.0,0.0
57333.87,6.99,20,53268.0,95.0,0,3.0,1.0,0.0,0.0
105952.1,6.99,17,369956.0,140.0,0,3.0,0.0,0.0,1.0
149760.49,6.99,16,369956.0,140.0,0,3.0,0.0,0.0,1.0
106253.15,6.99,16,369956.0,140.0,0,3.0,0.0,0.0,1.0
98943.15,6.99,16,369956.0,140.0,0,3.0,0.0,0.0,1.0
123402.85,6.99,18,369956.0,140.0,0,3.0,0.0,0.0,1.0
72867.0,6.99,162,139407.0,140.0,0,0.0,0.0,0.0,1.0
73058.0,6.99,151,322542.0,140.0,0,0.0,0.0,0.0,1.0
72994.5,6.99,141,322542.0,140.0,0,0.0,0.0,0.0,1.0
51094.0,6.99,141,322542.0,140.0,0,0.0,0.0,0.0,1.0
79233.12,6.99,25,12174.0,152.0,0,3.0,0.0,0.0,1.0
3050.36,6.99,40,12174.0,152.0,0,3.0,0.0,0.0,1.0
76787.34,6.99,26,12174.0,152.0,0,3.0,0.0,0.0,1.0
46696.71,6.99,25,224683.0,141.0,0,3.0,0.0,0.0,1.0
69559.02,6.99,27,224683.0,141.0,0,3.0,0.0,0.0,1.0
69660.14,6.99,27,224683.0,141.0,0,3.0,0.0,0.0,1.0
29382.08,6.99,27,224683.0,141.0,0,3.0,0.0,0.0,1.0
84450.0,4.99,17,304015.0,127.0,0,1.0,1.0,0.0,0.0
88775.0,4.99,16,735614.0,123.0,0,1.0,1.0,0.0,0.0
59250.0,4.99,16,735614.0,123.0,0,1.0,1.0,0.0,0.0
9312.37,4.99,19,582886.0,106.0,0,2.0,0.0,0.0,1.0
9312.37,4.99,18,582886.0,106.0,0,2.0,0.0,0.0,1.0
119287.89,11.99,20,480209.0,121.0,0,2.0,0.0,0.0,1.0
130796.8,11.99,22,480209.0,121.0,0,2.0,0.0,0.0,1.0
96963.24,11.99,20,586440.0,123.0,0,2.0,0.0,0.0,1.0
140502.0,6.99,45,162148.0,133.0,0,0.0,0.0,0.0,1.0
140502.0,6.99,45,162148.0,133.0,0,0.0,0.0,0.0,1.0
140502.0,6.99,45,187876.0,134.0,0,0.0,0.0,0.0,1.0
163919.0,6.99,45,187876.0,134.0,0,0.0,0.0,0.0,1.0
151179.0,6.99,46,187876.0,134.0,0,0.0,0.0,0.0,1.0
19017.9,5.99,21,486087.0,110.0,0,3.0,1.0,0.0,0.0
59399.78,5.99,21,486087.0,110.0,0,3.0,1.0,0.0,0.0
105199.5,5.99,21,184531.0,117.0,0,3.0,1.0,0.0,0.0
10998.16,5.99,21,184531.0,117.0,0,3.0,1.0,0.0,0.0
104117.57,5.99,21,184531.0,117.0,0,3.0,1.0,0.0,0.0
6387.28,5.99,21,184531.0,117.0,0,3.0,1.0,0.0,0.0
4248.28,5.99,21,184531.0,117.0,0,3.0,1.0,0.0,0.0
3920.36,5.99,21,184531.0,117.0,0,3.0,1.0,0.0,0.0
34231.04,5.99,21,184531.0,117.0,0,3.0,1.0,0.0,0.0
20130.63,5.99,21,184531.0,117.0,0,3.0,1.0,0.0,0.0
31637.17,5.99,21,184531.0,117.0,0,3.0,1.0,0.0,0.0
19467.82,5.99,21,184531.0,117.0,0,3.0,1.0,0.0,0.0
55127.5,5.99,29,184531.0,117.0,0,3.0,1.0,0.0,0.0
60781.82,5.99,28,184531.0,117.0,0,3.0,1.0,0.0,0.0
32339.14,5.99,21,184531.0,117.0,0,3.0,1.0,0.0,0.0
24386.55,5.99,22,184531.0,117.0,0,3.0,1.0,0.0,0.0
58379.22,5.99,22,184531.0,117.0,0,3.0,1.0,0.0,0.0
62847.46,5.99,27,184531.0,117.0,0,3.0,1.0,0.0,0.0
23564.18,5.99,21,184531.0,117.0,0,3.0,1.0,0.0,0.0
20288.0,6.99,17,102874.0,142.0,0,3.0,0.0,1.0,0.0
40257.6,6.99,17,102874.0,142.0,0,3.0,0.0,1.0,0.0
21209.25,11.99,20,264989.0,159.0,0,3.0,1.0,0.0,0.0
21510.53,11.99,20,264989.0,159.0,0,3.0,1.0,0.0,0.0
21831.96,11.99,22,257780.0,162.0,0,3.0,1.0,0.0,0.0
22344.15,11.99,21,257780.0,162.0,0,3.0,1.0,0.0,0.0
31893.07,5.99,19,84067.0,115.0,0,2.0,1.0,0.0,0.0
61558.73,5.99,19,102940.0,119.0,0,2.0,1.0,0.0,0.0
33468.45,5.99,21,102940.0,119.0,0,2.0,1.0,0.0,0.0
57592.77,5.99,20,102940.0,119.0,0,2.0,1.0,0.0,0.0
54933.78,4.99,19,559884.0,131.0,0,2.0,1.0,0.0,0.0
201200.0,6.99,16,510833.0,127.0,0,1.0,0.0,0.0,1.0
999.0,6.99,31,510833.0,127.0,0,1.0,0.0,0.0,1.0
107298.0,6.99,16,510833.0,127.0,0,1.0,0.0,0.0,1.0
184405.2,5.99,20,68661.0,129.0,0,3.0,0.0,1.0,0.0
78589.85,4.99,24,74327.0,132.0,0,2.0,0.0,1.0,0.0
78448.91,4.99,22,74327.0,132.0,0,2.0,0.0,1.0,0.0
56630.62,4.99,22,231347.0,130.0,0,2.0,0.0,1.0,0.0
44037.5,5.99,17,129681.0,144.0,0,2.0,0.0,0.0,1.0
101255.55,5.99,17,129681.0,144.0,0,2.0,0.0,0.0,1.0
139143.4,5.99,16,129681.0,144.0,0,2.0,0.0,0.0,1.0
66184.95,5.99,16,118710.0,138.0,0,2.0,0.0,0.0,1.0
23176.25,5.99,16,118710.0,138.0,0,2.0,0.0,0.0,1.0
48760.55,5.99,17,118710.0,138.0,0,2.0,0.0,0.0,1.0
86705.1,6.99,19,329722.0,118.0,0,3.0,1.0,0.0,0.0
78625.85,6.99,18,329722.0,118.0,0,3.0,1.0,0.0,0.0
87405.1,6.99,18,198166.0,127.0,0,3.0,1.0,0.0,0.0
68060.65,6.99,16,198166.0,127.0,0,3.0,1.0,0.0,0.0
71318.35,6.99,17,198166.0,127.0,0,3.0,1.0,0.0,0.0
194278.5,5.99,31,34314.0,145.0,0,2.0,1.0,0.0,0.0
151375.0,5.99,31,210025.0,155.0,0,2.0,1.0,0.0,0.0
43376.0,5.99,30,210025.0,155.0,0,2.0,1.0,0.0,0.0
151816.0,5.99,30,210025.0,155.0,0,2.0,1.0,0.0,0.0
57894.4,5.99,17,271803.0,108.0,0,3.0,0.0,0.0,1.0
28947.25,5.99,16,271803.0,108.0,0,3.0,0.0,0.0,1.0
57894.5,5.99,16,572852.0,110.0,0,3.0,0.0,0.0,1.0
51727.45,5.99,16,572852.0,110.0,0,3.0,0.0,0.0,1.0
16722.1,5.99,25,330528.0,124.0,0,1.0,0.0,0.0,1.0
92864.23,5.99,25,330528.0,124.0,0,1.0,0.0,0.0,1.0
98079.69,5.99,27,330528.0,124.0,0,1.0,0.0,0.0,1.0
96747.12,5.99,25,145055.0,118.0,0,1.0,0.0,0.0,1.0
49674.32,5.99,26,145055.0,118.0,0,1.0,0.0,0.0,1.0
46430.55,5.99,25,145055.0,118.0,0,1.0,0.0,0.0,1.0
145296.0,6.99,31,280276.0,131.0,0,1.0,0.0,1.0,0.0
145296.0,6.99,30,280276.0,131.0,0,1.0,0.0,1.0,0.0
145296.0,6.99,33,356962.0,140.0,0,1.0,0.0,1.0,0.0
145296.0,6.99,31,356962.0,140.0,0,1.0,0.0,1.0,0.0
76163.55,6.99,18,220653.0,151.0,0,2.0,1.0,0.0,0.0
119959.99,6.99,18,220653.0,151.0,0,2.0,1.0,0.0,0.0
133093.45,6.99,19,138404.0,153.0,0,2.0,1.0,0.0,0.0
64464.89,6.99,18,255243.0,112.0,0,1.0,0.0,1.0,0.0
780.85,6.99,18,255243.0,112.0,0,1.0,0.0,1.0,0.0
88830.05,6.99,17,369185.0,113.0,0,1.0,0.0,1.0,0.0
74301.73,6.99,17,369185.0,113.0,0,1.0,0.0,1.0,0.0
44930.9,6.99,17,369185.0,113.0,0,1.0,0.0,1.0,0.0
23310.6,6.99,17,369185.0,113.0,0,1.0,0.0,1.0,0.0
91795.31,5.99,19,133318.0,110.0,0,2.0,0.0,1.0,0.0
140361.66,5.99,22,133318.0,110.0,0,2.0,0.0,1.0,0.0
61106.64,5.99,18,246820.0,116.0,0,2.0,0.0,1.0,0.0
999.0,5.99,31,246820.0,116.0,0,2.0,0.0,1.0,0.0
91289.12,5.99,21,246820.0,116.0,0,2.0,0.0,1.0,0.0
22686.0,5.99,16,293666.0,128.0,0,1.0,1.0,0.0,0.0
54047.9,4.99,17,604709.0,126.0,0,2.0,0.0,0.0,1.0
53351.9,4.99,17,307508.0,123.0,0,2.0,0.0,0.0,1.0
48319.9,4.99,16,307508.0,123.0,0,2.0,0.0,0.0,1.0
51257.06,11.99,22,180391.0,135.0,0,3.0,0.0,0.0,1.0
22864.95,5.99,17,66285.0,121.0,0,2.0,0.0,1.0,0.0
23599.95,5.99,17,66285.0,121.0,0,2.0,0.0,1.0,0.0
30734.95,5.99,17,66285.0,121.0,0,2.0,0.0,1.0,0.0
23549.95,5.99,16,144941.0,126.0,0,2.0,0.0,1.0,0.0
25084.95,5.99,16,144941.0,126.0,0,2.0,0.0,1.0,0.0
25049.5,5.99,16,144941.0,126.0,0,2.0,0.0,1.0,0.0
21058.8,5.99,17,576124.0,121.0,0,1.0,0.0,0.0,1.0
55540.0,6.99,17,526841.0,160.0,0,3.0,0.0,1.0,0.0
102998.2,6.99,17,198101.0,156.0,0,3.0,0.0,1.0,0.0
67608.6,11.99,16,89762.0,173.0,0,3.0,0.0,0.0,1.0
300.0,11.99,28,89762.0,173.0,0,3.0,0.0,0.0,1.0
49862.0,5.99,22,299312.0,111.0,0,3.0,1.0,0.0,0.0
52293.0,5.99,22,261335.0,115.0,0,3.0,1.0,0.0,0.0
77815.3,6.99,17,322119.0,144.0,0,3.0,0.0,0.0,1.0
169791.28,6.99,17,326540.0,147.0,0,3.0,0.0,0.0,1.0
93369.3,6.99,17,326540.0,147.0,0,3.0,0.0,0.0,1.0
87695.3,5.99,19,402072.0,149.0,0,2.0,0.0,1.0,0.0
37479.19,5.99,20,107142.0,150.0,0,2.0,0.0,1.0,0.0
26275.7,6.99,17,29828.0,97.0,0,1.0,1.0,0.0,0.0
41339.06,6.99,17,29828.0,97.0,0,1.0,1.0,0.0,0.0
30177.95,6.99,17,217331.0,98.0,0,1.0,1.0,0.0,0.0
47178.0,6.99,18,217331.0,98.0,0,1.0,1.0,0.0,0.0
47178.0,6.99,16,217331.0,98.0,0,1.0,1.0,0.0,0.0
91306.7,5.99,17,61629.0,148.0,0,1.0,0.0,1.0,0.0
21110.0,5.99,16,543163.0,140.0,0,1.0,0.0,1.0,0.0
77486.4,5.99,22,543163.0,140.0,0,1.0,0.0,1.0,0.0
57406.4,5.99,19,543163.0,140.0,0,1.0,0.0,1.0,0.0
51508.2,5.99,20,543163.0,140.0,0,1.0,0.0,1.0,0.0
25196.63,4.99,17,160474.0,117.0,0,3.0,0.0,0.0,1.0
22032.16,4.99,17,178511.0,119.0,0,3.0,0.0,0.0,1.0
53816.15,5.99,18,268708.0,149.0,0,2.0,0.0,0.0,1.0
54502.85,11.99,17,553547.0,149.0,0,3.0,0.0,0.0,1.0
60949.5,11.99,16,309731.0,147.0,0,3.0,0.0,0.0,1.0
48277.12,4.99,17,433702.0,105.0,0,2.0,0.0,1.0,0.0
29842.6,4.99,16,263160.0,104.0,0,2.0,0.0,1.0,0.0
52389.6,4.99,18,263160.0,104.0,0,2.0,0.0,1.0,0.0
1700.0,4.99,46,263160.0,104.0,0,2.0,0.0,1.0,0.0
29887.5,4.99,16,263160.0,104.0,0,2.0,0.0,1.0,0.0
30757.5,4.99,18,263160.0,104.0,0,2.0,0.0,1.0,0.0
150677.0,4.99,17,604432.0,121.0,0,1.0,0.0,0.0,1.0
30359.0,4.99,25,604432.0,121.0,0,1.0,0.0,0.0,1.0
94989.4,4.99,23,623986.0,117.0,0,1.0,0.0,0.0,1.0
179075.4,4.99,24,623986.0,117.0,0,1.0,0.0,0.0,1.0
22325.01,8.99,45,260193.0,124.0,0,3.0,0.0,1.0,0.0
22325.01,8.99,45,260193.0,124.0,0,3.0,0.0,1.0,0.0
22325.01,8.99,48,260193.0,124.0,0,3.0,0.0,1.0,0.0
22361.5,8.99,45,559103.0,115.0,0,3.0,0.0,1.0,0.0
46682.49,5.99,28,316471.0,112.0,0,0.0,0.0,0.0,1.0
75497.41,5.99,28,246424.0,115.0,0,0.0,0.0,0.0,1.0
42698.19,8.99,21,358833.0,109.0,0,2.0,1.0,0.0,0.0
42699.4,8.99,20,358833.0,109.0,0,2.0,1.0,0.0,0.0
57415.26,8.99,21,117082.0,106.0,0,2.0,1.0,0.0,0.0
42848.17,5.99,21,207805.0,114.0,0,2.0,0.0,0.0,1.0
132893.7,5.99,19,285340.0,125.0,0,2.0,0.0,0.0,1.0
50330.85,5.99,19,285340.0,125.0,0,2.0,0.0,0.0,1.0
78163.98,5.99,19,285340.0,125.0,0,2.0,0.0,0.0,1.0
44560.0,6.99,16,222472.0,113.0,0,1.0,1.0,0.0,0.0
935.5,5.99,31,78553.0,129.0,0,3.0,0.0,0.0,1.0
27970.0,5.99,18,78553.0,129.0,0,3.0,0.0,0.0,1.0
50285.18,5.99,29,78553.0,129.0,0,3.0,0.0,0.0,1.0
152074.19,5.99,27,78553.0,129.0,0,3.0,0.0,0.0,1.0
71765.34,6.99,17,155161.0,112.0,0,3.0,1.0,0.0,0.0
139541.3,5.99,16,163618.0,129.0,0,1.0,0.0,0.0,1.0
256135.55,5.99,16,242501.0,136.0,0,1.0,0.0,0.0,1.0
202817.0,5.99,16,242501.0,136.0,0,1.0,0.0,0.0,1.0
56007.61,6.99,28,167747.0,138.0,0,2.0,0.0,1.0,0.0
56511.9,6.99,28,274028.0,138.0,0,2.0,0.0,1.0,0.0
56995.31,6.99,25,274028.0,138.0,0,2.0,0.0,1.0,0.0
58952.69,6.99,27,274028.0,138.0,0,2.0,0.0,1.0,0.0
43093.24,6.99,22,140410.0,139.0,0,0.0,1.0,0.0,0.0
85415.55,5.99,16,318218.0,101.0,0,2.0,0.0,0.0,1.0
54335.6,5.99,16,318218.0,101.0,0,2.0,0.0,0.0,1.0
54485.63,5.99,17,362157.0,96.0,0,2.0,0.0,0.0,1.0
78235.58,5.99,16,362157.0,96.0,0,2.0,0.0,0.0,1.0
23495.07,5.99,24,346484.0,140.0,0,1.0,1.0,0.0,0.0
134430.3,6.99,16,537143.0,127.0,0,2.0,0.0,0.0,1.0
133894.65,6.99,18,537143.0,127.0,0,2.0,0.0,0.0,1.0
162567.9,6.99,16,431909.0,132.0,0,2.0,0.0,0.0,1.0
154188.08,6.99,18,431909.0,132.0,0,2.0,0.0,0.0,1.0
189354.98,5.99,105,427177.0,138.0,0,1.0,0.0,0.0,1.0
184201.76,5.99,112,310243.0,132.0,0,1.0,0.0,0.0,1.0
191392.24,5.99,111,310243.0,132.0,0,1.0,0.0,0.0,1.0
194682.8,5.99,106,310243.0,132.0,0,1.0,0.0,0.0,1.0
77323.65,8.99,16,695518.0,111.0,0,1.0,0.0,0.0,1.0
44626.5,8.99,18,668119.0,108.0,0,1.0,0.0,0.0,1.0
144855.88,8.99,18,668119.0,108.0,0,1.0,0.0,0.0,1.0
999.0,6.99,31,517181.0,120.0,0,3.0,1.0,0.0,0.0
91872.8,6.99,16,517181.0,120.0,0,3.0,1.0,0.0,0.0
80135.23,6.99,16,517181.0,120.0,0,3.0,1.0,0.0,0.0
17470.04,4.99,22,509324.0,117.0,0,2.0,1.0,0.0,0.0
14053.27,4.99,22,509324.0,117.0,0,2.0,1.0,0.0,0.0
11664.8,4.99,24,771267.0,114.0,0,2.0,1.0,0.0,0.0
17497.21,4.99,22,771267.0,114.0,0,2.0,1.0,0.0,0.0
142133.76,4.99,16,311774.0,110.0,0,2.0,0.0,0.0,1.0
140233.6,4.99,16,311774.0,110.0,0,2.0,0.0,0.0,1.0
90025.1,4.99,16,640237.0,117.0,0,2.0,0.0,0.0,1.0
128969.7,4.99,16,640237.0,117.0,0,2.0,0.0,0.0,1.0
22384.0,5.99,45,397351.0,91.0,0,3.0,0.0,0.0,1.0
47619.77,8.99,29,440825.0,116.0,0,3.0,1.0,0.0,0.0
28622.78,8.99,26,440825.0,116.0,0,3.0,1.0,0.0,0.0
74761.43,8.99,29,494050.0,120.0,0,3.0,1.0,0.0,0.0
143166.46,5.99,24,946294.0,132.0,0,3.0,0.0,1.0,0.0
136845.46,5.99,23,57901.0,143.0,0,3.0,0.0,1.0,0.0
138050.61,5.99,24,57901.0,143.0,0,3.0,0.0,1.0,0.0
69836.18,5.99,22,57901.0,143.0,0,3.0,0.0,1.0,0.0
156545.11,5.99,25,57901.0,143.0,0,3.0,0.0,1.0,0.0
292190.0,4.99,16,43034.0,111.0,0,3.0,0.0,1.0,0.0
296980.0,4.99,16,43034.0,111.0,0,3.0,0.0,1.0,0.0
21180.95,5.99,16,122120.0,97.0,0,1.0,1.0,0.0,0.0
21180.95,5.99,18,122120.0,97.0,0,1.0,1.0,0.0,0.0
2493.61,4.99,16,163759.0,132.0,0,3.0,0.0,0.0,1.0
999.0,4.99,31,318364.0,130.0,0,3.0,0.0,0.0,1.0
92050.45,4.99,17,318364.0,130.0,0,3.0,0.0,0.0,1.0
124887.8,4.99,16,318364.0,130.0,0,3.0,0.0,0.0,1.0
129537.0,6.99,16,824025.0,110.0,0,3.0,0.0,0.0,1.0
260962.65,5.99,30,65765.0,139.0,0,2.0,0.0,0.0,1.0
186837.0,5.99,30,50748.0,138.0,0,2.0,0.0,0.0,1.0
185997.0,5.99,30,50748.0,138.0,0,2.0,0.0,0.0,1.0
69064.95,8.99,16,313101.0,141.0,0,1.0,1.0,0.0,0.0
29802.15,8.99,16,313101.0,141.0,0,1.0,1.0,0.0,0.0
45746.0,8.99,16,1201852.0,141.0,0,1.0,1.0,0.0,0.0
22144.55,8.99,16,1201852.0,141.0,0,1.0,1.0,0.0,0.0
62117.8,8.99,16,1201852.0,141.0,0,1.0,1.0,0.0,0.0
47042.0,5.99,34,439111.0,111.0,0,1.0,0.0,0.0,1.0
50201.0,5.99,50,387318.0,109.0,0,1.0,0.0,0.0,1.0
1246.5,11.99,20,273866.0,132.0,0,2.0,1.0,0.0,0.0
59858.55,11.99,18,536257.0,127.0,0,2.0,1.0,0.0,0.0
54935.87,11.99,18,536257.0,127.0,0,2.0,1.0,0.0,0.0
62811.11,11.99,18,536257.0,127.0,0,2.0,1.0,0.0,0.0
85697.05,5.99,16,65929.0,152.0,0,2.0,0.0,1.0,0.0
72530.55,5.99,16,126436.0,158.0,0,2.0,0.0,1.0,0.0
197034.78,11.99,20,212748.0,110.0,0,2.0,0.0,0.0,1.0
187989.54,11.99,18,209533.0,110.0,0,2.0,0.0,0.0,1.0
197383.92,11.99,18,209533.0,110.0,0,2.0,0.0,0.0,1.0
54950.0,5.99,16,215217.0,130.0,0,3.0,1.0,0.0,0.0
105506.0,5.99,18,215217.0,130.0,0,3.0,1.0,0.0,0.0
899.0,5.99,31,151848.0,125.0,0,3.0,1.0,0.0,0.0
67756.48,11.99,16,545618.0,112.0,0,1.0,1.0,0.0,0.0
22255.7,11.99,16,479163.0,118.0,0,1.0,1.0,0.0,0.0
49693.23,5.99,27,413966.0,171.0,0,1.0,0.0,0.0,1.0
72852.17,5.99,26,422715.0,182.0,0,1.0,0.0,0.0,1.0
106327.28,5.99,26,422715.0,182.0,0,1.0,0.0,0.0,1.0
74250.88,6.99,20,69740.0,130.0,0,3.0,1.0,0.0,0.0
21973.13,6.99,20,69740.0,130.0,0,3.0,1.0,0.0,0.0
66012.61,6.99,21,60889.0,137.0,0,3.0,1.0,0.0,0.0
65867.39,6.99,20,60889.0,137.0,0,3.0,1.0,0.0,0.0
18124.98,4.99,16,151041.0,81.0,0,3.0,0.0,0.0,1.0
18194.7,4.99,18,577688.0,87.0,0,3.0,0.0,0.0,1.0
18494.7,4.99,18,577688.0,87.0,0,3.0,0.0,0.0,1.0
9635.75,4.99,23,577688.0,87.0,0,3.0,0.0,0.0,1.0
